ID	Macro_Comm
838	{'Areas_of_computer_science'}
839	{'Areas_of_computer_science'}
840	{'Subfields_of_physics'}
841	{'Branches_of_biology'}
842	{'Areas_of_computer_science'}
843	{'Areas_of_computer_science'}
844	{'Areas_of_computer_science'}
845	{'Areas_of_computer_science'}
846	{'Areas_of_computer_science'}
847	{'Subfields_of_physics'}
848	{'Areas_of_computer_science'}
849	{'Areas_of_computer_science'}
850	{'Areas_of_computer_science'}
851	{'Areas_of_computer_science'}
852	{'Areas_of_computer_science'}
853	{'Subfields_of_physics'}
854	{'Areas_of_computer_science'}
855	{'Fields_of_mathematics', 'Areas_of_computer_science'}
856	{'Areas_of_computer_science'}
857	{'Subfields_of_physics'}
858	{'Areas_of_computer_science'}
859	{'Areas_of_computer_science'}
860	{'Subfields_of_physics'}
861	{'Areas_of_computer_science'}
862	{'Fields_of_mathematics'}
863	{'Areas_of_computer_science'}
864	{'Areas_of_computer_science'}
865	{'Areas_of_computer_science'}
866	{'Branches_of_biology'}
867	{'Areas_of_computer_science'}
868	{'Areas_of_computer_science'}
869	{'Subfields_of_physics'}
870	{'Fields_of_mathematics'}
871	{'Fields_of_mathematics'}
872	{'Fields_of_mathematics'}
873	{'Areas_of_computer_science'}
874	{'Areas_of_computer_science'}
875	{'Areas_of_computer_science'}
876	{'Areas_of_computer_science'}
877	{'Areas_of_computer_science'}
878	{'Areas_of_computer_science'}
879	{'Areas_of_computer_science'}
880	{'Fields_of_mathematics'}
881	{'Areas_of_computer_science'}
882	{'Areas_of_computer_science'}
883	{'Areas_of_computer_science'}
884	{'Subfields_of_physics'}
885	{'Subfields_of_physics'}
886	{'Fields_of_mathematics', 'Subfields_of_physics'}
887	{'Subfields_of_physics'}
888	{'Subfields_of_physics'}
889	{'Subfields_of_physics'}
890	{'Subfields_of_physics'}
891	{'Subfields_of_physics'}
892	{'Subfields_of_physics'}
893	{'Subfields_of_physics'}
894	{'Subfields_of_physics'}
895	{'Subfields_of_physics'}
896	{'Subfields_of_physics'}
897	{'Subfields_of_physics'}
898	{'Subfields_of_physics'}
899	{'Subfields_of_physics'}
900	{'Fields_of_mathematics'}
901	{'Subfields_of_physics'}
902	{'Subfields_of_physics'}
903	{'Subfields_of_physics'}
904	{'Subfields_of_physics'}
905	{'Subfields_of_physics'}
906	{'Branches_of_biology', 'Subfields_of_physics'}
907	{'Subfields_of_physics'}
908	{'Subfields_of_physics'}
909	{'Fields_of_mathematics'}
910	{'Subfields_of_physics'}
911	{'Subfields_of_physics'}
912	{'Subfields_of_physics'}
913	{'Subfields_of_physics'}
914	{'Subfields_of_physics'}
915	{'Subfields_of_physics'}
916	{'Subfields_of_physics'}
917	{'Subfields_of_physics'}
918	{'Subfields_of_physics'}
919	{'Subfields_of_physics'}
920	{'Subfields_of_physics'}
921	{'Subfields_of_physics'}
922	{'Subfields_of_physics'}
923	{'Subfields_of_physics'}
924	{'Subfields_of_physics'}
925	{'Subfields_of_physics'}
926	{'Subfields_of_physics'}
927	{'Subfields_of_physics'}
928	{'Subfields_of_physics'}
929	{'Subfields_of_physics'}
930	{'Subfields_of_physics'}
931	{'Branches_of_biology'}
932	{'Subfields_of_physics'}
933	{'Subfields_of_physics'}
934	{'Subfields_of_physics'}
935	{'Subfields_of_physics'}
936	{'Subfields_of_physics'}
937	{'Subfields_of_physics'}
938	{'Subfields_of_physics'}
939	{'Subfields_of_physics'}
940	{'Subfields_of_physics'}
941	{'Subfields_of_physics'}
942	{'Subfields_of_physics'}
943	{'Subfields_of_physics'}
944	{'Subfields_of_physics'}
945	{'Subfields_of_physics'}
946	{'Subfields_of_physics'}
947	{'Subfields_of_physics'}
948	{'Subfields_of_physics'}
949	{'Subfields_of_physics'}
950	{'Subfields_of_physics'}
951	{'Fields_of_mathematics'}
952	{'Subfields_of_physics'}
953	{'Subfields_of_physics', 'Areas_of_computer_science'}
954	{'Subfields_of_physics'}
955	{'Subfields_of_physics'}
956	{'Subfields_of_physics'}
957	{'Subfields_of_physics'}
958	{'Subfields_of_physics'}
959	{'Subfields_of_physics'}
960	{'Subfields_of_physics'}
961	{'Subfields_of_physics'}
962	{'Subfields_of_physics'}
963	{'Subfields_of_physics'}
964	{'Subfields_of_physics'}
965	{'Subfields_of_physics'}
966	{'Subfields_of_physics'}
967	{'Subfields_of_physics'}
968	{'Subfields_of_physics'}
969	{'Subfields_of_physics'}
970	{'Subfields_of_physics'}
971	{'Subfields_of_physics'}
972	{'Subfields_of_physics'}
973	{'Subfields_of_physics'}
974	{'Subfields_of_physics'}
975	{'Subfields_of_physics'}
976	{'Subfields_of_physics'}
977	{'Subfields_of_physics'}
978	{'Subfields_of_physics'}
979	{'Subfields_of_physics'}
980	{'Subfields_of_physics'}
981	{'Subfields_of_physics'}
982	{'Subfields_of_physics'}
983	{'Subfields_of_physics'}
984	{'Subfields_of_physics'}
985	{'Subfields_of_physics'}
986	{'Subfields_of_physics'}
987	{'Subfields_of_physics'}
988	{'Subfields_of_physics'}
989	{'Subfields_of_physics'}
990	{'Subfields_of_physics'}
991	{'Subfields_of_physics'}
992	{'Subfields_of_physics'}
993	{'Subfields_of_physics'}
994	{'Subfields_of_physics'}
995	{'Subfields_of_physics'}
996	{'Subfields_of_physics'}
997	{'Subfields_of_physics'}
998	{'Subfields_of_physics'}
999	{'Subfields_of_physics'}
1000	{'Branches_of_biology'}
1001	{'Subfields_of_physics'}
1002	{'Subfields_of_physics'}
1003	{'Branches_of_biology'}
1004	{'Branches_of_biology', 'Subfields_of_physics'}
1005	{'Subfields_of_physics'}
1006	{'Subfields_of_physics'}
1007	{'Subfields_of_physics'}
1008	{'Subfields_of_physics'}
1009	{'Subfields_of_physics'}
1010	{'Subfields_of_physics'}
1011	{'Subfields_of_physics'}
1012	{'Subfields_of_physics'}
1013	{'Subfields_of_physics'}
1014	{'Subfields_of_physics'}
1015	{'Subfields_of_physics'}
1016	{'Subfields_of_physics'}
1017	{'Subfields_of_physics'}
1018	{'Subfields_of_physics'}
1019	{'Subfields_of_physics'}
1020	{'Subfields_of_physics'}
1021	{'Subfields_of_physics'}
1022	{'Subfields_of_physics'}
1023	{'Subfields_of_physics'}
1024	{'Subfields_of_physics'}
1025	{'Subfields_of_physics'}
1026	{'Subfields_of_physics'}
1027	{'Subfields_of_physics'}
1028	{'Subfields_of_physics'}
1029	{'Subfields_of_physics'}
1030	{'Subfields_of_physics'}
1031	{'Subfields_of_physics'}
1032	{'Subfields_of_physics'}
1033	{'Subfields_of_physics'}
1034	{'Subfields_of_physics'}
1035	{'Subfields_of_physics'}
1036	{'Subfields_of_physics'}
1037	{'Subfields_of_physics'}
1038	{'Subfields_of_physics'}
1039	{'Subfields_of_physics'}
1040	{'Subfields_of_physics'}
1041	{'Subfields_of_physics'}
1042	{'Subfields_of_physics'}
1043	{'Subfields_of_physics'}
1044	{'Subfields_of_physics'}
1045	{'Subfields_of_physics'}
1046	{'Subfields_of_physics'}
1047	{'Subfields_of_physics'}
1048	{'Subfields_of_physics'}
1049	{'Subfields_of_physics'}
1050	{'Subfields_of_physics'}
1051	{'Subfields_of_physics'}
1052	{'Branches_of_biology'}
1053	{'Subfields_of_physics'}
1054	{'Subfields_of_physics'}
1055	{'Subfields_of_physics'}
1056	{'Subfields_of_physics'}
1057	{'Subfields_of_physics'}
1058	{'Subfields_of_physics'}
1059	{'Branches_of_biology'}
1060	{'Branches_of_biology'}
1061	{'Branches_of_biology'}
1062	{'Branches_of_biology'}
1063	{'Branches_of_biology'}
1064	{'Subfields_of_physics'}
1065	{'Branches_of_biology'}
1066	{'Subfields_of_physics'}
1067	{'Subfields_of_physics'}
1068	{'Branches_of_biology'}
1069	{'Subfields_of_physics'}
1070	{'Subfields_of_physics'}
1071	{'Branches_of_biology'}
1072	{'Branches_of_biology'}
1073	{'Branches_of_biology'}
1074	{'Branches_of_biology'}
1075	{'Fields_of_mathematics'}
1076	{'Fields_of_mathematics'}
1077	{'Fields_of_mathematics'}
1078	{'Fields_of_mathematics'}
1079	{'Areas_of_computer_science'}
1080	{'Fields_of_mathematics'}
1081	{'Fields_of_mathematics'}
1082	{'Subfields_of_physics', 'Areas_of_computer_science'}
1083	{'Subfields_of_physics'}
1084	{'Fields_of_mathematics'}
1085	{'Areas_of_computer_science'}
1086	{'Fields_of_mathematics'}
1087	{'Fields_of_mathematics'}
1088	{'Fields_of_mathematics'}
1089	{'Branches_of_biology'}
1090	{'Subfields_of_physics'}
1091	{'Fields_of_mathematics'}
1092	{'Fields_of_mathematics'}
1093	{'Subfields_of_physics'}
1094	{'Branches_of_biology'}
1095	{'Subfields_of_physics'}
1096	{'Fields_of_mathematics'}
1097	{'Fields_of_mathematics'}
1098	{'Fields_of_mathematics'}
1099	{'Subfields_of_physics'}
1100	{'Fields_of_mathematics'}
1101	{'Areas_of_computer_science'}
1102	{'Fields_of_mathematics'}
1103	{'Fields_of_mathematics'}
1104	{'Subfields_of_physics'}
1105	{'Subfields_of_physics'}
1106	{'Subfields_of_physics'}
1107	{'Fields_of_mathematics'}
1108	{'Fields_of_mathematics'}
1109	{'Fields_of_mathematics'}
1110	{'Fields_of_mathematics'}
1111	{'Fields_of_mathematics'}
1112	{'Fields_of_mathematics'}
1113	{'Fields_of_mathematics'}
1114	{'Fields_of_mathematics'}
1115	{'Fields_of_mathematics'}
1116	{'Fields_of_mathematics'}
1117	{'Areas_of_computer_science'}
1118	{'Branches_of_biology'}
1119	{'Areas_of_computer_science'}
1120	{'Subfields_of_physics'}
1121	{'Branches_of_biology'}
1122	{'Branches_of_biology'}
1123	{'Branches_of_biology'}
1124	{'Branches_of_biology'}
1125	{'Branches_of_biology'}
1126	{'Branches_of_biology'}
1127	{'Branches_of_biology'}
1128	{'Branches_of_biology'}
1129	{'Areas_of_computer_science'}
1130	{'Branches_of_biology'}
1131	{'Branches_of_biology'}
1132	{'Branches_of_biology'}
1133	{'Branches_of_biology'}
1134	{'Branches_of_biology'}
1135	{'Branches_of_biology'}
1136	{'Branches_of_biology'}
1137	{'Branches_of_biology'}
1138	{'Branches_of_biology'}
1139	{'Branches_of_biology'}
1140	{'Branches_of_biology'}
1141	{'Branches_of_biology'}
1142	{'Subfields_of_physics'}
1143	{'Branches_of_biology'}
1144	{'Branches_of_biology'}
1145	{'Branches_of_biology'}
1146	{'Branches_of_biology'}
1147	{'Branches_of_biology'}
1148	{'Branches_of_biology'}
1149	{'Branches_of_biology'}
1150	{'Branches_of_biology'}
1151	{'Branches_of_biology'}
1152	{'Areas_of_computer_science'}
1153	{'Branches_of_biology'}
1154	{'Branches_of_biology'}
1155	{'Subfields_of_physics'}
1156	{'Branches_of_biology'}
1157	{'Branches_of_biology'}
1158	{'Branches_of_biology'}
1159	{'Branches_of_biology'}
1160	{'Branches_of_biology'}
1161	{'Branches_of_biology'}
1162	{'Branches_of_biology'}
1163	{'Branches_of_biology'}
1164	{'Branches_of_biology'}
1165	{'Branches_of_biology'}
1166	{'Branches_of_biology'}
1167	{'Branches_of_biology'}
1168	{'Branches_of_biology'}
1169	{'Branches_of_biology'}
1170	{'Branches_of_biology'}
1171	{'Branches_of_biology'}
1172	{'Branches_of_biology'}
1173	{'Branches_of_biology'}
1174	{'Branches_of_biology'}
1175	{'Branches_of_biology'}
1176	{'Branches_of_biology'}
1177	{'Branches_of_biology'}
1178	{'Branches_of_biology'}
1179	{'Branches_of_biology'}
1180	{'Branches_of_biology'}
1181	{'Branches_of_biology'}
1182	{'Branches_of_biology'}
1183	{'Branches_of_biology'}
1184	{'Branches_of_biology'}
1185	{'Branches_of_biology'}
1186	{'Branches_of_biology'}
1187	{'Branches_of_biology'}
1188	{'Branches_of_biology'}
1189	{'Branches_of_biology'}
1190	{'Branches_of_biology'}
1191	{'Branches_of_biology'}
1192	{'Branches_of_biology'}
1193	{'Branches_of_biology'}
1194	{'Branches_of_biology'}
1195	{'Branches_of_biology'}
1196	{'Branches_of_biology'}
1197	{'Branches_of_biology'}
1198	{'Branches_of_biology'}
1199	{'Branches_of_biology'}
1200	{'Branches_of_biology'}
1201	{'Branches_of_biology'}
1202	{'Branches_of_biology'}
1203	{'Branches_of_biology'}
1204	{'Branches_of_biology'}
1205	{'Branches_of_biology'}
1206	{'Branches_of_biology'}
1207	{'Branches_of_biology'}
1208	{'Branches_of_biology'}
1209	{'Branches_of_biology'}
1210	{'Branches_of_biology'}
1211	{'Branches_of_biology'}
1212	{'Branches_of_biology'}
1213	{'Branches_of_biology'}
1214	{'Branches_of_biology'}
1215	{'Branches_of_biology'}
1216	{'Branches_of_biology'}
1217	{'Branches_of_biology'}
1218	{'Branches_of_biology'}
1219	{'Branches_of_biology'}
1220	{'Branches_of_biology'}
1221	{'Branches_of_biology'}
1222	{'Branches_of_biology'}
1223	{'Branches_of_biology'}
1224	{'Branches_of_biology'}
1225	{'Branches_of_biology'}
1226	{'Branches_of_biology'}
1227	{'Branches_of_biology'}
1228	{'Branches_of_biology'}
1229	{'Branches_of_biology'}
1230	{'Branches_of_biology'}
1231	{'Branches_of_biology'}
1232	{'Branches_of_biology'}
1233	{'Fields_of_mathematics'}
1234	{'Branches_of_biology'}
1235	{'Areas_of_computer_science'}
1236	{'Areas_of_computer_science'}
1237	{'Areas_of_computer_science'}
1238	{'Branches_of_biology'}
1239	{'Branches_of_biology'}
1240	{'Branches_of_biology'}
1241	{'Branches_of_biology'}
1242	{'Branches_of_biology'}
1243	{'Branches_of_biology'}
1244	{'Branches_of_biology'}
1245	{'Branches_of_biology'}
1246	{'Branches_of_biology'}
1247	{'Branches_of_biology'}
1248	{'Branches_of_biology'}
1249	{'Branches_of_biology'}
1250	{'Branches_of_biology'}
1251	{'Branches_of_biology'}
1252	{'Branches_of_biology'}
1253	{'Branches_of_biology'}
1254	{'Branches_of_biology'}
1255	{'Branches_of_biology'}
1256	{'Branches_of_biology'}
1257	{'Branches_of_biology'}
1258	{'Branches_of_biology'}
1259	{'Branches_of_biology'}
1260	{'Branches_of_biology'}
1261	{'Branches_of_biology'}
1262	{'Branches_of_biology'}
1263	{'Branches_of_biology'}
1264	{'Branches_of_biology'}
1265	{'Branches_of_biology'}
1266	{'Branches_of_biology'}
1267	{'Branches_of_biology'}
1268	{'Branches_of_biology'}
1269	{'Branches_of_biology'}
1270	{'Branches_of_biology'}
1271	{'Branches_of_biology'}
1272	{'Branches_of_biology'}
1273	{'Branches_of_biology'}
1274	{'Branches_of_biology'}
1275	{'Branches_of_biology'}
1276	{'Branches_of_biology'}
1277	{'Branches_of_biology'}
1278	{'Branches_of_biology'}
1279	{'Branches_of_biology'}
1280	{'Branches_of_biology'}
1281	{'Branches_of_biology'}
1282	{'Branches_of_biology'}
1283	{'Branches_of_biology'}
1284	{'Branches_of_biology'}
1285	{'Subfields_of_physics'}
1286	{'Branches_of_biology'}
1287	{'Branches_of_biology'}
1288	{'Branches_of_biology'}
1289	{'Branches_of_biology'}
1290	{'Branches_of_biology'}
1291	{'Branches_of_biology'}
1292	{'Branches_of_biology'}
1293	{'Branches_of_biology'}
1294	{'Branches_of_biology'}
1295	{'Branches_of_biology'}
1296	{'Branches_of_biology'}
1297	{'Branches_of_biology'}
1298	{'Branches_of_biology'}
1299	{'Branches_of_biology'}
1300	{'Branches_of_biology'}
1301	{'Branches_of_biology'}
1302	{'Branches_of_biology'}
1303	{'Branches_of_biology'}
1304	{'Branches_of_biology'}
1305	{'Branches_of_biology'}
1306	{'Areas_of_computer_science'}
1307	{'Areas_of_computer_science'}
1308	{'Fields_of_mathematics'}
1309	{'Fields_of_mathematics'}
1310	{'Fields_of_mathematics'}
1311	{'Areas_of_computer_science'}
1312	{'Areas_of_computer_science'}
1313	{'Fields_of_mathematics'}
1314	{'Fields_of_mathematics'}
1315	{'Areas_of_computer_science'}
1316	{'Fields_of_mathematics'}
1317	{'Areas_of_computer_science'}
1318	{'Fields_of_mathematics'}
1319	{'Areas_of_computer_science'}
1320	{'Areas_of_computer_science'}
1321	{'Areas_of_computer_science'}
1322	{'Areas_of_computer_science'}
1323	{'Areas_of_computer_science'}
1324	{'Fields_of_mathematics'}
1325	{'Branches_of_biology'}
1326	{'Branches_of_biology'}
1327	{'Branches_of_biology'}
1328	{'Fields_of_mathematics'}
1329	{'Branches_of_biology'}
1330	{'Branches_of_biology'}
1331	{'Branches_of_biology'}
1332	{'Branches_of_biology'}
1333	{'Branches_of_biology'}
1334	{'Branches_of_biology'}
1335	{'Branches_of_biology'}
1336	{'Branches_of_biology'}
1337	{'Branches_of_biology'}
1338	{'Branches_of_biology'}
1339	{'Branches_of_biology'}
1340	{'Branches_of_biology'}
1341	{'Branches_of_biology'}
1342	{'Branches_of_biology'}
1343	{'Branches_of_biology'}
1344	{'Branches_of_biology'}
1345	{'Branches_of_biology'}
1346	{'Branches_of_biology'}
1347	{'Branches_of_biology'}
1348	{'Branches_of_biology'}
1349	{'Branches_of_biology'}
1350	{'Branches_of_biology'}
1351	{'Branches_of_biology'}
1352	{'Branches_of_biology'}
1353	{'Areas_of_computer_science'}
1354	{'Branches_of_biology'}
1355	{'Branches_of_biology'}
1356	{'Branches_of_biology'}
1357	{'Branches_of_biology'}
1358	{'Branches_of_biology'}
1359	{'Branches_of_biology'}
1360	{'Branches_of_biology'}
1361	{'Branches_of_biology'}
1362	{'Fields_of_mathematics'}
1363	{'Branches_of_biology'}
1364	{'Branches_of_biology'}
1365	{'Branches_of_biology'}
1366	{'Branches_of_biology'}
1367	{'Branches_of_biology'}
1368	{'Branches_of_biology'}
1369	{'Branches_of_biology'}
1370	{'Branches_of_biology'}
1371	{'Branches_of_biology'}
1372	{'Branches_of_biology'}
1373	{'Branches_of_biology'}
1374	{'Branches_of_biology'}
1375	{'Branches_of_biology'}
1376	{'Branches_of_biology'}
1377	{'Fields_of_mathematics'}
1378	{'Branches_of_biology'}
1379	{'Branches_of_biology'}
1380	{'Branches_of_biology'}
1381	{'Branches_of_biology'}
1382	{'Branches_of_biology'}
1383	{'Branches_of_biology'}
1384	{'Branches_of_biology'}
1385	{'Branches_of_biology'}
1386	{'Branches_of_biology'}
1387	{'Branches_of_biology'}
1388	{'Branches_of_biology'}
1389	{'Branches_of_biology'}
1390	{'Branches_of_biology'}
1391	{'Branches_of_biology'}
1392	{'Branches_of_biology'}
1393	{'Branches_of_biology'}
1394	{'Branches_of_biology'}
1395	{'Branches_of_biology'}
1396	{'Branches_of_biology'}
1397	{'Branches_of_biology'}
1398	{'Branches_of_biology'}
1399	{'Branches_of_biology'}
1400	{'Branches_of_biology'}
1401	{'Fields_of_mathematics'}
1402	{'Branches_of_biology'}
1403	{'Branches_of_biology'}
1404	{'Branches_of_biology'}
1405	{'Branches_of_biology'}
1406	{'Branches_of_biology'}
1407	{'Branches_of_biology'}
1408	{'Branches_of_biology'}
1409	{'Branches_of_biology'}
1410	{'Branches_of_biology'}
1411	{'Branches_of_biology'}
1412	{'Branches_of_biology'}
1413	{'Branches_of_biology'}
1414	{'Branches_of_biology'}
1415	{'Branches_of_biology'}
1416	{'Branches_of_biology'}
1417	{'Branches_of_biology'}
1418	{'Branches_of_biology'}
1419	{'Branches_of_biology'}
1420	{'Branches_of_biology'}
1421	{'Branches_of_biology'}
1422	{'Branches_of_biology'}
1423	{'Branches_of_biology'}
1424	{'Branches_of_biology'}
1425	{'Branches_of_biology'}
1426	{'Branches_of_biology'}
1427	{'Branches_of_biology'}
1428	{'Branches_of_biology'}
1429	{'Branches_of_biology'}
1430	{'Branches_of_biology'}
1431	{'Branches_of_biology'}
1432	{'Branches_of_biology'}
1433	{'Branches_of_biology'}
1434	{'Branches_of_biology'}
1435	{'Branches_of_biology'}
1436	{'Branches_of_biology'}
1437	{'Branches_of_biology'}
1438	{'Branches_of_biology'}
1439	{'Branches_of_biology'}
1440	{'Branches_of_biology'}
1441	{'Branches_of_biology'}
1442	{'Branches_of_biology'}
1443	{'Branches_of_biology'}
1444	{'Branches_of_biology'}
1445	{'Branches_of_biology'}
1446	{'Branches_of_biology'}
1447	{'Branches_of_biology'}
1448	{'Branches_of_biology'}
1449	{'Branches_of_biology'}
1450	{'Branches_of_biology'}
1451	{'Branches_of_biology'}
1452	{'Branches_of_biology'}
