ID,Micro_Comm
780,Data_Structures__Algorithms_and_Theory/Formal_Languages
781,Artificial_Intelligence/Games_and_Search
782,Artificial_Intelligence/Agents
783,Artificial_Intelligence/Agents
784,Networking/Protocols
785,Networking/Internet
786,Artificial_Intelligence/Speech
787,Artificial_Intelligence/Speech
788,Encryption_and_Compression/Encryption
789,Encryption_and_Compression/Encryption
790,Programming/Logic
791,Data_Structures__Algorithms_and_Theory/Formal_Languages
792,Data_Structures__Algorithms_and_Theory/Computational_Geometry
793,Data_Structures__Algorithms_and_Theory/Computational_Geometry
794,Artificial_Intelligence/Knowledge_Representation
795,Databases/Deductive
796,Human_Computer_Interaction/Multimedia
797,Information_Retrieval/Digital_Library
798,Information_Retrieval/Retrieval
799,Encryption_and_Compression/Encryption
800,Data_Structures__Algorithms_and_Theory/Computational_Complexity
801,Data_Structures__Algorithms_and_Theory/Randomized
802,Data_Structures__Algorithms_and_Theory/Parallel
803,Data_Structures__Algorithms_and_Theory/Parallel
804,Artificial_Intelligence/Machine_Learning
805,Artificial_Intelligence/Machine_Learning
806,Programming/Logic
807,Programming/Logic
808,Artificial_Intelligence/Machine_Learning
809,Artificial_Intelligence/Planning
810,Hardware_and_Architecture/VLSI
811,Hardware_and_Architecture/VLSI
812,Artificial_Intelligence/Agents
813,Programming/Semantics
814,Artificial_Intelligence/Games_and_Search
815,Encryption_and_Compression/Compression
816,Programming/Garbage_Collection
817,Networking/Protocols
818,Networking/Protocols
819,Operating_Systems/Memory_Management
820,Operating_Systems/Memory_Management
821,Artificial_Intelligence/Robotics
822,Human_Computer_Interaction/Graphics_and_Virtual_Reality
823,Operating_Systems/Memory_Management
824,Operating_Systems/Memory_Management
825,Hardware_and_Architecture/VLSI
826,Operating_Systems/Memory_Management
827,Artificial_Intelligence/Machine_Learning
828,Artificial_Intelligence/Machine_Learning
829,Artificial_Intelligence/Agents
830,Artificial_Intelligence/Agents
831,Encryption_and_Compression/Compression
832,Artificial_Intelligence/Machine_Learning
833,Artificial_Intelligence/Machine_Learning
834,Programming/Garbage_Collection
835,Programming/Compiler_Design
836,Human_Computer_Interaction/Graphics_and_Virtual_Reality
837,Data_Structures__Algorithms_and_Theory/Computational_Geometry
838,Artificial_Intelligence/Machine_Learning
839,Artificial_Intelligence/Data_Mining
840,Programming/Software_Development
841,Operating_Systems/Distributed
842,Databases/Object_Oriented
843,Operating_Systems/Memory_Management
844,Programming/Debugging
845,Artificial_Intelligence/Robotics
846,Artificial_Intelligence/Robotics
847,Data_Structures__Algorithms_and_Theory/Formal_Languages
848,Data_Structures__Algorithms_and_Theory/Randomized
849,Networking/Protocols
850,Networking/Protocols
851,Artificial_Intelligence/Vision_and_Pattern_Recognition
852,Artificial_Intelligence/Vision_and_Pattern_Recognition
853,Artificial_Intelligence/Machine_Learning
854,Artificial_Intelligence/Machine_Learning
855,Artificial_Intelligence/Planning
856,Artificial_Intelligence/Planning
857,Operating_Systems/Distributed
858,Operating_Systems/Distributed
859,Networking/Protocols
860,Encryption_and_Compression/Security
861,Data_Structures__Algorithms_and_Theory/Computational_Complexity
862,Data_Structures__Algorithms_and_Theory/Randomized
863,Information_Retrieval/Digital_Library
864,Programming/Software_Development
865,Artificial_Intelligence/Agents
866,Artificial_Intelligence/Agents
867,Artificial_Intelligence/Machine_Learning
868,Artificial_Intelligence/Machine_Learning
869,Networking/Protocols
870,Networking/Wireless
871,Artificial_Intelligence/Machine_Learning
872,Artificial_Intelligence/Planning
873,Artificial_Intelligence/Planning
874,Programming/Java
875,Operating_Systems/Memory_Management
876,Operating_Systems/Memory_Management
877,Artificial_Intelligence/Planning
878,Artificial_Intelligence/Planning
879,Programming/Object_Oriented
880,Programming/Object_Oriented
881,Operating_Systems/Realtime
882,Data_Structures__Algorithms_and_Theory/Sorting
883,Networking/Internet
884,Artificial_Intelligence/Machine_Learning
885,Artificial_Intelligence/Vision_and_Pattern_Recognition
886,Networking/Protocols
887,Operating_Systems/Distributed
888,Databases/Object_Oriented
889,Databases/Object_Oriented
890,Artificial_Intelligence/Machine_Learning
891,Artificial_Intelligence/Machine_Learning
892,Programming/Functional
893,Programming/Compiler_Design
894,Artificial_Intelligence/Planning
895,Artificial_Intelligence/Agents
896,Programming/Software_Development
897,Programming/Software_Development
898,Artificial_Intelligence/Vision_and_Pattern_Recognition
899,Artificial_Intelligence/Vision_and_Pattern_Recognition
900,Networking/Routing
901,Networking/Routing
902,Operating_Systems/Memory_Management
903,Databases/Object_Oriented
904,Databases/Relational
905,Programming/Debugging
906,Programming/Logic
907,Data_Structures__Algorithms_and_Theory/Logic
908,Artificial_Intelligence/Knowledge_Representation
909,Artificial_Intelligence/Knowledge_Representation
910,Data_Structures__Algorithms_and_Theory/Randomized
911,Networking/Routing
912,Networking/Routing
913,Artificial_Intelligence/Speech
914,Artificial_Intelligence/Speech
915,Artificial_Intelligence/Machine_Learning
916,Artificial_Intelligence/Machine_Learning
917,Encryption_and_Compression/Encryption
918,Data_Structures__Algorithms_and_Theory/Computational_Complexity
919,Artificial_Intelligence/Machine_Learning
920,Networking/Protocols
921,Operating_Systems/Realtime
922,Data_Structures__Algorithms_and_Theory/Parallel
923,Artificial_Intelligence/Machine_Learning
924,Data_Structures__Algorithms_and_Theory/Randomized
925,Artificial_Intelligence/Machine_Learning
926,Human_Computer_Interaction/Graphics_and_Virtual_Reality
927,Human_Computer_Interaction/Graphics_and_Virtual_Reality
928,Human_Computer_Interaction/Graphics_and_Virtual_Reality
929,Human_Computer_Interaction/Graphics_and_Virtual_Reality
930,Artificial_Intelligence/Planning
931,Artificial_Intelligence/Planning
932,Artificial_Intelligence/Data_Mining
933,Databases/Query_Evaluation
934,Artificial_Intelligence/Speech
935,Artificial_Intelligence/Speech
936,Databases/Query_Evaluation
937,Databases/Temporal
938,Operating_Systems/Distributed
939,Data_Structures__Algorithms_and_Theory/Parallel
940,Artificial_Intelligence/Machine_Learning
941,Artificial_Intelligence/Machine_Learning
942,Programming/Compiler_Design
943,Data_Structures__Algorithms_and_Theory/Parallel
944,Data_Structures__Algorithms_and_Theory/Parallel
945,Artificial_Intelligence/Machine_Learning
946,Artificial_Intelligence/Machine_Learning
947,Artificial_Intelligence/Machine_Learning
948,Artificial_Intelligence/Machine_Learning
949,Artificial_Intelligence/Planning
950,Artificial_Intelligence/Planning
951,Artificial_Intelligence/NLP
952,Artificial_Intelligence/NLP
953,Programming/Garbage_Collection
954,Programming/Compiler_Design
955,Databases/Concurrency
956,Databases/Concurrency
957,Artificial_Intelligence/Agents
958,Data_Structures__Algorithms_and_Theory/Computational_Complexity
959,Data_Structures__Algorithms_and_Theory/Computational_Complexity
960,Artificial_Intelligence/Speech
961,Artificial_Intelligence/Speech
962,Hardware_and_Architecture/Logic_Design
963,Operating_Systems/Realtime
964,Artificial_Intelligence/Expert_Systems
965,Human_Computer_Interaction/Multimedia
966,Artificial_Intelligence/Machine_Learning
967,Artificial_Intelligence/Machine_Learning
968,Artificial_Intelligence/Machine_Learning
969,Artificial_Intelligence/Machine_Learning
970,Artificial_Intelligence/Machine_Learning
971,Networking/Internet
972,Networking/Internet
973,Programming/Compiler_Design
974,Programming/Compiler_Design
975,Encryption_and_Compression/Compression
976,Encryption_and_Compression/Compression
977,Artificial_Intelligence/Machine_Learning
978,Artificial_Intelligence/Machine_Learning
979,Operating_Systems/Distributed
980,Operating_Systems/Memory_Management
981,Human_Computer_Interaction/Graphics_and_Virtual_Reality
982,Human_Computer_Interaction/Graphics_and_Virtual_Reality
983,Operating_Systems/Fault_Tolerance
984,Programming/Logic
985,Programming/Logic
986,Databases/Object_Oriented
987,Databases/Object_Oriented
988,Programming/Software_Development
989,Operating_Systems/Distributed
990,Hardware_and_Architecture/Input_Output_and_Storage
991,Programming/Software_Development
992,Artificial_Intelligence/Machine_Learning
993,Artificial_Intelligence/Machine_Learning
994,Databases/Concurrency
995,Databases/Object_Oriented
996,Networking/Routing
997,Networking/Routing
998,Encryption_and_Compression/Encryption
999,Encryption_and_Compression/Encryption
1000,Artificial_Intelligence/Vision_and_Pattern_Recognition
1001,Artificial_Intelligence/Vision_and_Pattern_Recognition
1002,Artificial_Intelligence/Machine_Learning
1003,Artificial_Intelligence/Machine_Learning
1004,Programming/Logic
1005,Databases/Deductive
1006,Encryption_and_Compression/Encryption
1007,Encryption_and_Compression/Encryption
1008,Artificial_Intelligence/Machine_Learning
1009,Artificial_Intelligence/Vision_and_Pattern_Recognition
1010,Artificial_Intelligence/Robotics
1011,Data_Structures__Algorithms_and_Theory/Computational_Complexity
1012,Artificial_Intelligence/Machine_Learning
1013,Artificial_Intelligence/Machine_Learning
1014,Data_Structures__Algorithms_and_Theory/Parallel
1015,Data_Structures__Algorithms_and_Theory/Parallel
1016,Networking/Internet
1017,Networking/Protocols
1018,Artificial_Intelligence/Planning
1019,Artificial_Intelligence/Planning
1020,Programming/Object_Oriented
1021,Operating_Systems/Memory_Management
1022,Operating_Systems/Memory_Management
1023,Operating_Systems/Memory_Management
1024,Operating_Systems/Memory_Management
1025,Programming/Logic
1026,Programming/Logic
1027,Encryption_and_Compression/Compression
1028,Networking/Protocols
1029,Networking/Protocols
1030,Networking/Protocols
1031,Artificial_Intelligence/Agents
1032,Operating_Systems/Fault_Tolerance
1033,Encryption_and_Compression/Compression
1034,Encryption_and_Compression/Compression
1035,Programming/Compiler_Design
1036,Programming/Compiler_Design
1037,Artificial_Intelligence/Machine_Learning
1038,Artificial_Intelligence/Machine_Learning
1039,Programming/Logic
1040,Programming/Logic
1041,Encryption_and_Compression/Security
1042,Encryption_and_Compression/Security
1043,Operating_Systems/Distributed
1044,Encryption_and_Compression/Encryption
1045,Artificial_Intelligence/Planning
1046,Artificial_Intelligence/Planning
1047,Programming/Functional
1048,Data_Structures__Algorithms_and_Theory/Randomized
1049,Data_Structures__Algorithms_and_Theory/Randomized
1050,Artificial_Intelligence/Machine_Learning
1051,Artificial_Intelligence/Games_and_Search
1052,Artificial_Intelligence/Games_and_Search
1053,Operating_Systems/Distributed
1054,Human_Computer_Interaction/Cooperative
1055,Data_Structures__Algorithms_and_Theory/Randomized
1056,Data_Structures__Algorithms_and_Theory/Randomized
1057,Networking/Protocols
1058,Networking/Protocols
1059,Programming/Compiler_Design
1060,Programming/Compiler_Design
1061,Artificial_Intelligence/Games_and_Search
1062,Networking/Routing
1063,Networking/Routing
1064,Artificial_Intelligence/Planning
1065,Artificial_Intelligence/Planning
1066,Encryption_and_Compression/Compression
1067,Networking/Protocols
1068,Databases/Concurrency
1069,Databases/Object_Oriented
1070,Encryption_and_Compression/Compression
1071,Artificial_Intelligence/Vision_and_Pattern_Recognition
1072,Artificial_Intelligence/Vision_and_Pattern_Recognition
1073,Artificial_Intelligence/Vision_and_Pattern_Recognition
1074,Human_Computer_Interaction/Multimedia
1075,Operating_Systems/Memory_Management
1076,Operating_Systems/Memory_Management
1077,Human_Computer_Interaction/Interface_Design
1078,Programming/Software_Development
1079,Artificial_Intelligence/Vision_and_Pattern_Recognition
1080,Artificial_Intelligence/Vision_and_Pattern_Recognition
1081,Programming/Garbage_Collection
1082,Programming/Compiler_Design
1083,Artificial_Intelligence/Machine_Learning
1084,Artificial_Intelligence/Machine_Learning
1085,Programming/Software_Development
1086,Artificial_Intelligence/Theorem_Proving
1087,Artificial_Intelligence/Knowledge_Representation
1088,Artificial_Intelligence/Planning
1089,Human_Computer_Interaction/Graphics_and_Virtual_Reality
1090,Operating_Systems/Realtime
1091,Programming/Java
1092,Artificial_Intelligence/Agents
1093,Artificial_Intelligence/Planning
1094,Programming/Object_Oriented
1095,Programming/Object_Oriented
1096,Hardware_and_Architecture/Logic_Design
1097,Hardware_and_Architecture/Logic_Design
1098,Operating_Systems/Distributed
1099,Operating_Systems/Distributed
1100,Data_Structures__Algorithms_and_Theory/Computational_Complexity
1101,Artificial_Intelligence/Machine_Learning
1102,Artificial_Intelligence/Data_Mining
1103,Programming/Compiler_Design
1104,Programming/Functional
1105,Artificial_Intelligence/Robotics
1106,Artificial_Intelligence/Robotics
1107,Data_Structures__Algorithms_and_Theory/Parallel
1108,Data_Structures__Algorithms_and_Theory/Parallel
1109,Operating_Systems/Memory_Management
1110,Operating_Systems/Fault_Tolerance
1111,Artificial_Intelligence/Robotics
1112,Data_Structures__Algorithms_and_Theory/Parallel
1113,Data_Structures__Algorithms_and_Theory/Parallel
1114,Artificial_Intelligence/Machine_Learning
1115,Artificial_Intelligence/Machine_Learning
1116,Operating_Systems/Memory_Management
1117,Programming/Object_Oriented
1118,Databases/Relational
1119,Networking/Protocols
1120,Human_Computer_Interaction/Multimedia
1121,Artificial_Intelligence/Theorem_Proving
1122,Programming/Functional
1123,Programming/Semantics
1124,Encryption_and_Compression/Encryption
1125,Data_Structures__Algorithms_and_Theory/Randomized
1126,Human_Computer_Interaction/Graphics_and_Virtual_Reality
1127,Human_Computer_Interaction/Graphics_and_Virtual_Reality
1128,Programming/Java
1129,Programming/Object_Oriented
1130,Artificial_Intelligence/Machine_Learning
1131,Artificial_Intelligence/NLP
1132,Artificial_Intelligence/NLP
1133,Databases/Relational
1134,Databases/Object_Oriented
1135,Artificial_Intelligence/Machine_Learning
1136,Artificial_Intelligence/Machine_Learning
1137,Artificial_Intelligence/Machine_Learning
1138,Artificial_Intelligence/Machine_Learning
1139,Artificial_Intelligence/Machine_Learning
1140,Operating_Systems/Fault_Tolerance
1141,Data_Structures__Algorithms_and_Theory/Sorting
1142,Artificial_Intelligence/Machine_Learning
1143,Artificial_Intelligence/Machine_Learning
